0	******	2	-0.16355,-0.52022,-0.58886,-0.18197,0.08666,0.35528,0.13702,-0.25502,-0.41458,-0.60099,0.08359,0.14336,-0.23117,-0.00649,-0.48678,0.21135,-0.27247,0.13588,0.67087,-0.09775,0.69839,0.28394,0.03864,-0.17848,-0.44248,0.75467,-0.56088,0.07151,0.53468,0.33603,-0.49284,-0.24726,-0.05534,-0.14789,-0.46562,0.39118,-0.29456,-0.25293,-0.20615,-0.19929,0.71916,0.10546,0.03846,-0.14823,-0.61244,0.24452,-0.59584,0.40373,-0.54413,-0.65197,-0.38917,-0.08379,0.32469,-0.03901,0.08555,-0.25810,0.21994,-0.32914,-0.08175,-0.61429,-0.30013,-0.45887,0.30015,-0.44336,-0.24898,-0.56594,0.42183,-0.21264,0.20636,0.46439,0.24303,0.09372,-0.42374,0.58005,0.03889,-0.05215,0.74819,-0.22734,0.50936,-0.21239,-0.26844,-0.41633,-0.72790,-0.26216,-0.15841,-0.25836,-0.47943,-0.18055,-0.33829,-0.33937,-0.04877,0.55420,0.44100,-0.37056,-0.64459,0.02439,-0.26459,-0.29145,-0.40795,-0.23131,-0.15237,0.06186,-0.30380,-0.85911,-0.44335,0.57040,-0.01914,-0.32441,-0.66661,-0.51308,-0.41521,-0.42683,0.01330,0.12438,0.39944,-0.56974,0.49468,0.45046,0.07072,0.63569,0.55367,0.23991,-0.29344,0.00400,-0.00813,-0.47037,0.26843,0.06063,0.08744,0.10730,0.46778,-0.66590,0.29978,0.01665,-0.24426,0.18323,0.22104,-0.46139,-0.52964,-0.16488,-0.42662,-0.22632,-0.26080,-0.40646,-0.35122,-0.17149,0.52852,0.32467,0.00681,-0.54424,-0.37506,0.17540,-0.16676,-0.06247,0.41207,0.42504,0.71456,0.36315,0.47707,-0.21951,-0.12959,-0.45843,0.74063,-0.51378,0.02338,-0.80198,-0.31079,-0.33579,-0.07595,-0.52140,0.10496,0.17099,0.15211,-0.03066,0.02633,-0.31240,-0.50858,-0.01299,0.12829,0.34489,-0.13826,0.25804,-0.02237,0.49411,-0.05799,0.01047,0.20829,0.71924,0.14232,0.23752,-0.36959,-0.48817,0.25799,0.15779,0.32900,-0.18455,-0.02236,-0.69796,0.42032,0.59700,0.02852,-0.21347,0.18582,0.27006,-0.40249,0.34017,0.21674,-0.11282,0.27749,-0.61746,0.37661,0.60418,-0.57655,-0.25813,0.68588,0.19233,-0.12577,0.38438,-0.40904,0.19637,0.23323,-0.55394,0.42938,0.08524,-0.09587,0.12242,0.25565,-0.56276,-0.20975,0.08862,0.09155,-0.44470,0.25894,0.53311,0.19453,0.09668,-0.56280,-0.05310,0.30856,-0.20591,-0.40444,0.19774,-0.72022,0.46929,-0.36253,0.05279,0.28349,0.45943,0.17197,0.13609,0.18737,-0.29535,0.09770,0.26084,-0.12319,-0.00114,0.31466,0.65982,-0.58425,0.60259,-0.09624,0.53404,0.32402,-0.19584,-0.20227,0.43188,0.14641,0.05557,-0.13114,0.33215,-0.42956,0.13832,0.31138,0.22698,-0.01384,0.22755,-0.76131,-0.29332,0.02526,0.25819,-0.18640,0.45973,-0.12797,-0.43711,0.14790,0.17832,0.10108,0.07757,-0.27710,0.39648,-0.05261,-0.14805,0.16883,-0.78949,-0.05717,0.70723,0.03925,-0.26258,0.00668,0.52446
1	******	2	-0.04607,-0.48777,-0.78911,-0.15131,-0.01450,0.25983,0.55757,-0.39227,-0.36749,-0.58844,0.40853,0.34371,-0.38576,-0.10877,-0.61383,0.26811,-0.25368,0.18459,0.61556,-0.45798,0.68622,0.10713,0.29708,-0.27773,-0.56874,0.61403,-0.18666,0.10585,0.15115,0.57872,-0.59805,-0.28649,0.04642,-0.07833,-0.00447,0.43359,-0.53388,-0.11192,-0.32372,0.06168,0.76551,0.09384,0.11380,-0.08070,-0.51124,0.41201,-0.59282,0.30772,-0.28334,-0.23886,-0.38618,0.16720,0.13237,-0.09700,0.35794,-0.11120,0.11693,-0.01348,0.07229,-0.41877,-0.01949,-0.31454,0.30383,-0.46569,-0.27412,-0.49703,0.44290,0.28130,0.07597,0.12717,0.35245,0.14768,-0.26584,0.66390,0.04777,0.11427,0.60399,0.02385,0.67483,0.17963,-0.55637,-0.33657,-0.73625,0.12029,-0.27459,-0.54322,-0.38044,-0.44206,0.26335,-0.21494,0.18088,0.75801,-0.06859,-0.48797,-0.44273,0.11823,-0.17528,-0.39866,-0.64734,0.03693,-0.07050,-0.41923,-0.62060,-0.70088,-0.35625,0.07876,-0.12116,-0.51104,-0.71778,-0.42807,-0.18138,-0.15246,0.06934,0.19523,0.22287,-0.62844,0.13929,0.29648,-0.36130,0.76921,0.36853,0.41665,0.05414,-0.39449,0.47838,-0.32332,0.22091,0.35806,0.27555,-0.07111,0.48006,-0.75273,0.52633,0.10922,-0.01543,0.41992,0.26584,-0.26324,-0.37264,-0.08151,-0.06874,-0.20209,-0.39229,-0.40125,-0.07845,-0.14660,0.58284,0.08396,0.05333,-0.56933,-0.26608,0.04739,0.24125,-0.02195,0.53557,0.37635,0.65583,0.16575,0.48801,-0.07830,0.08288,-0.59271,0.62877,-0.72385,-0.12823,-0.75240,-0.02390,-0.18213,-0.27937,-0.49860,0.26977,0.36030,0.26212,-0.00128,0.18870,-0.34693,-0.40921,-0.05435,0.04717,0.36253,0.10586,0.14784,-0.42343,0.42680,-0.08701,0.12383,0.18607,0.70063,0.17975,0.12748,-0.26118,-0.57263,-0.24922,0.41008,0.47939,-0.19110,-0.16569,-0.58523,0.52255,0.66787,0.23837,0.29080,0.08973,0.56108,-0.32631,0.46800,-0.04620,-0.09810,0.04817,-0.62824,0.42958,0.57766,-0.63053,-0.10002,0.59504,-0.13039,0.16980,0.05114,0.03456,-0.07777,0.25583,-0.22348,0.30558,0.16081,0.00964,0.20592,0.34092,-0.19946,-0.08358,-0.21564,0.11546,-0.47329,-0.14791,0.17238,0.22027,-0.05842,-0.58396,0.04388,0.18360,0.05139,-0.18438,0.15966,-0.66796,0.51303,-0.45155,-0.14672,0.29851,0.56759,0.41231,0.36534,0.24726,-0.25966,0.13709,0.55147,-0.37537,0.01809,-0.12272,0.75401,-0.39655,0.51950,-0.22939,0.33326,0.45888,0.27885,-0.29024,0.31089,0.25154,-0.35017,-0.42680,0.27091,-0.36248,-0.00538,0.48282,0.23755,0.11422,0.02882,-0.71428,-0.36340,0.31814,0.35601,-0.38755,0.59081,-0.31020,-0.64930,0.09459,0.19081,0.00307,-0.06339,-0.30013,0.29097,0.10643,0.34945,0.16121,-0.62121,0.03482,0.73887,-0.12065,-0.03464,0.19530,0.62473
2	******	3	-0.15492,-0.04959,-0.34535,-0.18484,-0.45153,0.28843,0.48880,-0.60087,-0.22370,-0.50887,0.49813,0.39269,-0.13783,0.15801,-0.46897,-0.47924,-0.40980,-0.18421,0.59122,0.10418,0.55141,-0.18769,0.21301,-0.07644,0.01422,0.58435,-0.18052,0.22048,0.36305,0.50101,-0.31037,-0.26594,-0.11994,-0.16192,-0.25968,0.24616,-0.27477,-0.00195,-0.24607,-0.47157,0.32138,-0.03072,-0.03647,0.12436,-0.31090,0.30094,-0.59787,0.43086,-0.18818,-0.38760,-0.31960,-0.22803,0.02367,-0.00681,0.17849,0.16831,-0.13713,-0.14605,-0.11349,-0.41848,-0.35234,-0.31952,-0.13706,-0.26412,-0.16377,-0.22284,-0.01431,-0.03355,0.62240,0.31509,-0.01045,0.10587,-0.59695,0.78272,0.05882,0.26458,0.21526,0.26010,0.79441,0.09474,-0.52702,-0.20652,-0.13389,-0.31274,-0.29275,0.05070,-0.61623,-0.21375,0.32208,0.13614,0.41026,0.75135,0.56854,-0.12796,-0.12515,0.08645,-0.19881,-0.42912,-0.86302,-0.59026,-0.25997,0.18832,-0.40073,-0.70313,-0.72127,0.69668,-0.01603,-0.27737,-0.17156,-0.31713,-0.45684,-0.31361,-0.17282,0.40409,0.08784,-0.34325,0.23042,0.50552,0.33218,0.51479,-0.00377,0.36556,0.02111,-0.27425,0.40482,-0.45935,-0.03874,0.01930,0.38232,0.10788,0.46739,-0.55840,-0.05491,0.13713,0.09040,0.40356,0.07154,-0.58244,-0.73547,-0.24229,0.05863,-0.18873,0.16079,-0.20596,0.07783,-0.03305,0.44873,-0.00710,-0.39165,-0.25329,-0.09171,-0.15528,0.11513,-0.32752,0.35170,0.40522,0.32251,0.19027,0.71334,-0.15420,-0.09188,-0.20024,-0.00353,-0.71124,0.14613,-0.72789,0.06025,-0.19809,-0.39394,0.05748,0.41985,0.13742,0.17557,-0.16501,0.35624,-0.47991,-0.10567,0.03905,0.23598,0.35502,-0.13627,0.11610,-0.31888,0.44228,0.26830,0.20968,-0.22148,0.57230,0.25270,0.28964,-0.00542,-0.61762,0.42530,-0.09650,0.23295,-0.55417,0.37882,-0.29993,0.45971,0.55902,-0.15213,-0.23399,0.29122,0.14209,-0.62768,0.32436,0.34894,-0.11581,-0.17955,-0.65830,-0.02027,0.71704,-0.38192,-0.44762,0.57009,0.07458,-0.23435,-0.16896,0.03004,0.29763,0.25286,-0.42115,-0.21503,0.16577,0.34392,-0.04779,0.03473,-0.25413,0.07055,0.05165,0.37737,-0.41017,0.01792,0.49790,-0.34974,0.32385,-0.74573,0.07154,0.23091,-0.26829,-0.49387,0.25198,-0.53575,0.08359,0.01968,-0.05891,0.10271,0.31200,0.60390,0.64873,0.43291,-0.42562,-0.14354,0.09489,-0.50570,0.07108,-0.38153,0.63247,-0.47889,0.19768,0.08937,0.17100,0.31344,0.28845,-0.44619,0.51055,-0.11584,-0.11066,0.01258,0.08127,-0.31089,0.55894,0.38280,0.28524,-0.12871,-0.23406,-0.43870,-0.22215,0.09812,0.47443,-0.10919,0.65295,-0.30257,-0.14082,0.12235,0.32573,0.22847,-0.01460,0.26320,0.43028,0.06076,0.53966,-0.07637,-0.52885,-0.40091,0.82404,-0.48048,-0.25205,0.54847,0.54026
3	******	3	-0.17791,-0.00969,-0.65805,0.21456,-0.39738,0.18918,0.46363,-0.42560,-0.13435,-0.51997,0.09211,0.14539,-0.31595,-0.14439,-0.50756,-0.07074,-0.27082,0.18939,0.61157,0.00347,0.55276,-0.22048,0.12483,-0.05606,-0.41009,0.64980,-0.25531,0.41705,0.42543,0.42339,-0.23404,-0.36775,-0.14822,-0.06477,0.07306,0.04491,0.00275,0.10154,-0.02423,-0.72939,0.27162,-0.06628,-0.06312,0.11943,-0.57059,0.29430,-0.85270,0.54994,-0.06333,-0.43948,-0.23929,-0.11003,0.04447,0.03581,0.17936,0.24287,0.09781,-0.49353,-0.08330,-0.38186,-0.11944,-0.29822,0.07653,-0.51086,-0.23166,-0.41087,0.17341,-0.03323,0.57321,0.29141,0.25270,0.18186,-0.07928,0.84448,-0.11680,0.31052,0.58463,0.06871,0.76835,-0.02968,-0.29336,-0.09580,-0.46005,-0.08194,-0.17037,0.09001,-0.66457,-0.59177,0.28237,-0.19146,0.43385,0.49339,0.43200,-0.51328,-0.25696,0.12425,-0.35823,-0.38934,-0.69034,-0.57197,-0.12110,0.23976,-0.66899,-0.74332,-0.51179,0.75005,-0.17099,-0.41660,-0.35711,-0.47657,-0.31102,-0.24756,0.05074,0.16937,0.10914,-0.40626,0.35508,0.56329,0.10056,0.63522,-0.09591,0.20648,-0.15228,-0.28809,0.27923,-0.58202,0.28424,0.05234,0.55005,-0.15961,0.40087,-0.71520,0.29813,0.22234,0.10300,0.33764,0.01151,-0.56368,-0.56335,-0.01846,0.06269,-0.07881,-0.44668,-0.22673,-0.14881,0.16453,0.34561,-0.01957,-0.18905,-0.09987,-0.38633,-0.32374,0.28095,-0.21118,0.51242,0.11747,0.53796,0.25899,0.45623,-0.33031,-0.07278,-0.11198,0.40268,-0.60005,0.11572,-0.75133,0.16862,-0.34843,-0.43589,-0.29487,0.14071,0.04569,-0.31407,-0.03082,0.01376,-0.70794,0.03963,-0.03502,0.06627,0.21769,0.04897,-0.02206,-0.41445,0.46516,0.08207,0.31211,-0.15022,0.63388,0.37588,0.17433,-0.29707,-0.42727,0.44979,-0.03666,0.13245,-0.45608,0.05135,-0.54485,0.37252,0.75351,-0.02683,-0.14316,0.13757,0.30018,-0.49943,0.21533,0.28964,0.05061,0.26370,-0.48472,0.57140,0.61664,-0.47568,-0.10379,0.40099,0.04912,0.03386,-0.09320,-0.03978,0.32189,-0.13772,-0.57542,0.16636,0.15982,0.02287,0.11000,0.21666,-0.26026,0.02299,-0.08332,0.24400,-0.34885,0.26307,0.50751,-0.18502,0.08901,-0.64715,-0.06517,-0.26179,-0.32895,-0.30294,0.10379,-0.49916,-0.19161,-0.15895,-0.17994,0.17176,0.56980,0.52890,0.06926,0.13944,-0.27822,0.01713,0.13737,-0.42726,-0.17456,-0.41985,0.80657,-0.52486,0.14306,0.10012,0.15196,0.28185,0.28766,0.01880,0.55834,0.22398,-0.26707,-0.26311,0.20282,-0.23696,0.07849,0.61900,0.45629,-0.19139,-0.17562,-0.79141,-0.05510,0.22280,0.34255,-0.04655,0.57224,-0.35613,-0.59363,-0.06489,0.05137,0.45877,-0.15526,0.21445,0.35693,0.21760,0.36407,0.31321,-0.44795,-0.08597,0.82195,-0.15643,-0.23675,0.64301,0.60683
4	******	3	-0.22120,-0.09010,-0.45997,0.40327,-0.14971,0.33027,0.25680,-0.51466,-0.47574,-0.56331,0.24085,0.61283,-0.48872,0.00752,-0.66820,-0.05837,-0.49064,-0.00874,0.67469,-0.13310,0.74630,-0.09878,0.41609,-0.01502,-0.28255,0.41322,-0.07382,0.03917,0.32680,0.71836,-0.20581,-0.16361,0.10962,-0.17219,-0.15450,0.32899,-0.18031,0.16986,-0.68132,-0.58347,0.36046,0.24943,-0.27656,0.01096,-0.43480,0.05127,-0.82526,0.48025,-0.02546,-0.33800,-0.01870,-0.03002,0.41115,0.09093,0.09042,0.12189,0.21722,-0.43895,-0.16191,-0.52479,-0.23230,-0.33937,0.27967,-0.60752,-0.17008,-0.53545,0.32915,0.08677,0.35208,-0.13039,0.11204,-0.05155,-0.52905,0.69631,-0.09786,0.37375,0.28000,0.21963,0.63673,-0.01779,-0.57461,0.22349,-0.19769,-0.07957,-0.00852,0.10606,-0.68637,-0.47211,0.21829,-0.28188,0.23863,0.57270,0.40926,-0.46219,-0.33630,-0.00347,-0.00781,-0.35024,-0.58581,-0.21872,-0.00031,0.18463,-0.56484,-0.55186,-0.26795,0.58333,0.15945,-0.16054,-0.36335,-0.59119,-0.35208,-0.14196,-0.25403,0.09581,0.32214,-0.62627,0.18760,0.41777,0.05517,0.38334,-0.10465,0.19452,-0.20677,-0.29899,0.24371,-0.63501,0.06844,-0.23126,0.40808,-0.00848,0.50929,-0.71454,0.16939,0.29832,-0.06211,0.07519,0.12887,-0.72737,-0.63169,-0.20753,0.35561,-0.27674,-0.08549,-0.10393,0.13081,-0.21793,0.44783,0.20736,0.22195,-0.36079,-0.44221,-0.23473,0.11333,-0.42335,0.64234,0.08764,0.47164,0.16491,0.50571,0.03752,0.28855,0.00507,0.32222,-0.52070,0.36461,-0.77064,0.12797,-0.64028,-0.39080,0.00075,0.12049,-0.02650,0.09808,0.05458,0.34091,-0.47544,-0.37582,0.24605,0.11518,0.31475,-0.12793,0.00863,-0.31997,0.45376,0.29097,0.30631,-0.08123,0.74665,0.14718,0.42145,0.09691,-0.54571,0.26588,0.29672,0.25522,-0.44529,0.20395,-0.55814,0.35392,0.47112,-0.00144,-0.32249,0.00271,0.41589,-0.47632,0.18627,0.36793,-0.32118,0.14130,-0.79803,0.52915,0.41400,-0.54907,-0.15399,0.56256,0.01633,0.08385,-0.14000,-0.13276,0.07476,-0.11522,-0.37073,0.07845,0.00363,0.06055,0.02871,0.14750,-0.10714,-0.03781,-0.13302,0.56115,-0.26869,0.13815,0.60797,-0.38392,-0.04544,-0.65967,0.05918,0.37252,-0.38448,-0.47934,-0.00654,-0.54849,0.31561,-0.36198,-0.07289,0.07086,0.40800,0.71629,0.16537,0.21266,-0.33203,-0.44308,-0.00862,-0.56189,0.14181,-0.32189,0.78774,-0.46701,0.51802,0.16843,0.18810,0.19094,0.20925,-0.19463,0.54642,0.17614,-0.30918,-0.10052,0.45797,-0.41292,0.27004,0.50491,0.50912,0.16397,-0.19147,-0.73444,-0.21195,0.35678,0.43205,0.02780,0.73796,-0.14114,-0.39815,0.01333,0.28845,0.09349,-0.00115,-0.15507,0.35875,0.02381,0.54064,-0.14608,-0.35872,0.05841,0.76825,-0.14693,-0.63749,0.24379,0.47757
5	******	3	-0.15925,-0.11744,-0.40089,-0.01249,-0.30023,0.06825,0.55766,-0.48664,-0.38257,-0.63593,0.33617,0.30069,-0.27562,-0.01155,-0.35778,-0.34045,-0.57937,0.04635,0.50071,0.01563,0.71197,0.03096,0.15812,-0.16163,-0.29246,0.36386,-0.49488,0.43046,0.54663,0.32760,-0.11563,-0.58566,-0.11809,-0.16121,-0.18151,-0.02396,-0.01820,-0.17679,-0.06748,-0.45749,0.27091,-0.13272,0.19395,0.02994,-0.18297,0.25497,-0.68384,0.59409,-0.11451,-0.35543,-0.16096,-0.11504,0.04687,0.12184,0.31545,0.05225,-0.00898,-0.36561,-0.16179,-0.42701,0.00034,-0.35276,-0.08326,-0.22833,-0.09372,-0.41167,0.03876,-0.16592,0.72640,0.30904,0.15933,0.13495,-0.27601,0.77655,0.20890,0.49946,0.38580,0.04890,0.77827,-0.21462,-0.32857,-0.09061,-0.26673,-0.43566,-0.30488,0.20623,-0.55684,-0.40205,0.33607,-0.06047,0.24969,0.79297,0.55937,-0.27953,-0.49639,0.11127,-0.48573,-0.37498,-0.85114,-0.62596,-0.31045,0.36656,-0.28150,-0.79753,-0.69425,0.66797,-0.36002,-0.51942,-0.21132,-0.09431,-0.45320,-0.23808,-0.23645,0.25725,0.09541,-0.28468,0.34926,0.70116,0.13577,0.50296,0.04498,0.28615,-0.06647,-0.16196,0.41542,-0.63316,0.03982,0.19954,0.50897,0.04816,0.16514,-0.66509,-0.01969,0.18483,-0.11411,0.58044,0.30664,-0.46665,-0.70591,-0.15256,0.07887,-0.24710,0.18709,-0.39754,-0.07245,0.03716,0.50164,0.18483,-0.46511,-0.07214,-0.33868,-0.10201,0.32192,-0.27105,0.29224,0.30622,0.23062,0.33178,0.64649,-0.16597,-0.28054,-0.23268,0.24740,-0.77523,0.19237,-0.54681,0.04702,-0.25794,-0.65231,-0.25538,0.26851,0.13142,-0.02723,-0.03700,0.22088,-0.52438,-0.14663,0.13988,0.13293,0.51890,-0.09060,0.22639,-0.32795,0.37957,-0.07632,0.48941,-0.22331,0.60859,0.19727,0.19934,0.06817,-0.59425,0.58851,-0.07731,0.00281,-0.66141,0.16540,-0.51613,0.46301,0.67037,0.00189,-0.43894,0.31798,0.15135,-0.57213,0.36069,0.17039,-0.16297,-0.23607,-0.55652,0.25886,0.55641,-0.62018,-0.24965,0.46026,-0.04841,-0.05938,0.12403,-0.16435,0.29527,0.20463,-0.52077,-0.20724,0.41963,0.26310,-0.21882,0.07455,-0.30582,0.04425,0.01185,0.30196,-0.42954,0.09730,0.66325,-0.16194,0.12006,-0.70197,0.00018,0.11643,-0.33135,-0.48353,0.32094,-0.23293,0.25687,0.02375,0.12671,0.12681,0.34423,0.62755,0.48412,0.14207,-0.45557,-0.19127,0.43613,-0.47308,0.08019,-0.43260,0.62761,-0.26523,0.20018,0.16178,0.07830,0.29086,-0.09373,-0.32262,0.25734,-0.01834,-0.42154,-0.20296,-0.27626,-0.17642,0.16012,0.22413,0.35936,-0.35242,-0.15189,-0.63408,-0.27792,-0.08538,0.68289,-0.21082,0.45510,-0.38567,-0.19651,0.39802,0.27948,0.39927,-0.00634,0.24168,0.24446,-0.01827,0.26781,0.08224,-0.41086,-0.53710,0.84553,-0.23398,-0.49325,0.53901,0.68911
6	******	3	-0.04850,-0.11476,-0.52348,-0.02930,-0.28146,0.10403,0.50637,-0.47984,-0.25514,-0.44150,0.34655,0.30743,-0.43947,0.10573,-0.49378,-0.23794,-0.48337,0.07021,0.58314,-0.11556,0.61781,-0.07073,-0.04796,-0.03505,-0.22909,0.50996,-0.21453,0.32033,0.23484,0.56726,-0.38485,-0.38547,-0.06800,-0.20589,-0.23122,0.14966,-0.02492,-0.01152,-0.22116,-0.47406,0.33454,0.10433,0.05569,0.21364,-0.27684,0.21189,-0.63784,0.49524,-0.31486,-0.38685,-0.29684,-0.14634,0.20163,0.01459,0.23024,0.39341,0.19466,-0.05235,-0.18308,-0.45390,-0.33274,-0.42043,0.05736,-0.36524,-0.12833,-0.47544,0.13345,0.02415,0.55164,0.28752,0.09029,0.15969,-0.36456,0.78425,0.02557,0.32842,0.57810,0.20134,0.69564,-0.10166,-0.40982,-0.24276,-0.32965,-0.27174,-0.13357,-0.03237,-0.44154,-0.32649,0.25744,-0.17472,0.29944,0.62039,0.55419,-0.32847,-0.26646,0.26539,-0.33127,-0.38937,-0.82335,-0.63279,-0.14123,0.19316,-0.60007,-0.83408,-0.71172,0.75273,0.06682,-0.42251,-0.32262,-0.44796,-0.18088,0.01136,-0.01365,0.39173,0.17973,-0.48636,0.13322,0.49112,0.21231,0.48966,0.00977,0.22993,-0.19709,-0.36856,0.51818,-0.49159,0.00186,-0.03050,0.37140,0.28523,0.33041,-0.69948,0.18014,0.22813,0.05660,0.47316,0.01660,-0.55715,-0.76307,-0.26964,0.18313,-0.03282,0.07902,-0.08983,0.05050,0.06889,0.44850,0.23187,-0.22669,-0.22239,-0.36973,-0.03168,0.24908,-0.28659,0.47643,0.34900,0.52261,0.36011,0.79548,0.04002,-0.06633,-0.13022,0.32571,-0.75087,0.10907,-0.70652,-0.00847,-0.29737,-0.53092,-0.24426,0.16414,0.16857,0.04831,0.04940,0.17433,-0.50572,-0.27836,0.22789,0.09119,0.29883,-0.12657,0.13346,-0.35952,0.51573,0.14807,0.40080,-0.37457,0.62364,0.27564,0.03524,-0.09945,-0.66564,0.55018,-0.02970,0.21410,-0.44710,-0.06404,-0.35926,0.30902,0.64983,-0.00288,-0.14785,0.18291,0.27824,-0.55544,0.35074,0.32727,-0.06250,-0.23292,-0.67953,0.40687,0.60269,-0.47290,-0.13493,0.42238,-0.29800,-0.18612,0.10192,-0.07035,0.13213,0.08994,-0.53219,-0.08392,0.25516,0.16701,-0.12094,-0.01008,-0.47412,0.14444,0.11823,0.40455,-0.45560,0.06158,0.63448,-0.07178,0.11768,-0.60004,-0.03478,0.15514,0.07531,-0.31554,0.22239,-0.43258,0.33145,-0.39827,-0.07901,-0.04593,0.55380,0.62791,0.33850,0.40196,-0.34365,-0.09299,0.08157,-0.58459,0.07116,-0.37060,0.84271,-0.53388,0.39357,-0.00925,0.08521,0.45294,0.08137,-0.26518,0.54203,0.00748,-0.35464,-0.11435,-0.07774,-0.40618,0.36082,0.33351,0.40839,-0.17364,-0.14308,-0.70651,-0.39890,0.18679,0.48332,-0.20752,0.61786,-0.40358,-0.38757,0.15796,0.36338,0.31093,0.16928,-0.20386,0.34736,0.18687,0.36772,-0.01224,-0.58106,-0.34794,0.83336,-0.38731,-0.38530,0.49083,0.69288
7	******	3	-0.08960,-0.10934,-0.63051,0.00936,-0.26604,0.17066,0.58257,-0.44780,-0.12156,-0.59142,0.27253,0.14176,-0.36925,-0.03269,-0.36879,-0.26593,-0.49478,0.07935,0.50899,-0.08380,0.65823,-0.20247,0.21023,-0.09881,-0.31397,0.53230,-0.45229,0.40180,0.37944,0.26782,-0.25185,-0.36482,-0.12398,-0.22960,-0.23982,0.19422,-0.07005,-0.11108,-0.23352,-0.46217,0.26718,-0.07646,-0.01768,-0.08673,-0.53066,0.31239,-0.73605,0.52323,-0.02335,-0.40983,-0.14759,-0.06847,-0.05589,0.23935,0.20385,0.22914,-0.02553,-0.30166,-0.06500,-0.27400,-0.37906,-0.27126,0.18312,-0.23633,-0.19421,-0.35638,-0.01231,-0.08217,0.67167,0.44341,0.28121,0.15241,-0.39567,0.80770,0.15762,0.43384,0.46523,0.14157,0.79363,-0.11232,-0.40771,-0.24825,-0.30203,-0.50172,-0.29159,0.08415,-0.46311,-0.33386,0.29179,-0.13137,0.28190,0.48099,0.56398,-0.10953,-0.36054,-0.02671,-0.27450,-0.28031,-0.73286,-0.51370,-0.23764,0.45360,-0.41121,-0.78853,-0.56836,0.67995,-0.12689,-0.38466,-0.18526,-0.22616,-0.31814,-0.32857,-0.09476,0.25600,0.14041,-0.35414,0.35116,0.60080,0.17337,0.55634,0.10196,0.41145,-0.18722,-0.24865,0.44813,-0.52684,-0.05634,0.13824,0.55208,0.04281,0.18031,-0.70028,-0.04394,0.04384,-0.07741,0.65280,0.20696,-0.35295,-0.70636,0.01626,0.16934,-0.17126,0.06892,-0.32249,-0.05693,0.14299,0.29644,0.11773,-0.21101,-0.37066,-0.40256,0.00489,0.33268,-0.08632,0.45568,0.46840,0.58585,0.34525,0.66405,-0.13915,0.01669,-0.11320,0.46024,-0.63994,0.03413,-0.73561,-0.05322,-0.53057,-0.53828,-0.23403,0.17683,0.28198,-0.32829,-0.15509,0.11500,-0.51299,-0.15615,0.09264,0.05783,0.33613,-0.09933,0.26318,-0.33689,0.43232,-0.04791,0.33786,-0.19104,0.69638,0.34235,0.14512,0.05754,-0.60258,0.61766,0.05706,0.04727,-0.60665,0.13560,-0.44176,0.41080,0.69859,0.02982,-0.28483,0.17253,0.30149,-0.40814,0.28074,0.22171,-0.03593,-0.16817,-0.57350,0.30310,0.67155,-0.62799,-0.36220,0.52514,-0.14347,-0.07262,0.07937,-0.26503,0.39981,0.00810,-0.42269,-0.17474,0.16790,0.30488,-0.23175,0.11263,-0.29807,-0.13535,0.19554,0.27634,-0.43304,0.04249,0.50848,-0.21352,0.26296,-0.76492,-0.15145,0.00815,-0.22255,-0.46119,0.26057,-0.47785,0.19110,-0.14251,0.09161,0.09520,0.31665,0.65310,0.40609,0.41133,-0.47359,-0.06579,0.35061,-0.48420,0.02131,-0.46804,0.74669,-0.45843,0.23882,0.08187,0.25341,0.28126,0.35373,-0.34814,0.46211,-0.09495,-0.33007,-0.18457,-0.03256,-0.24906,0.26831,0.15172,0.42448,-0.19959,-0.22968,-0.64973,-0.30430,0.09620,0.48095,-0.37214,0.62931,-0.47832,-0.36792,0.13573,0.25428,0.48406,0.00141,0.21310,0.36941,-0.16481,0.32345,0.18155,-0.52883,-0.43098,0.85863,-0.27683,-0.21824,0.59120,0.68619
